player.id,player.fullName,season,stat.age,stat.plateAppearances,stat.avg,stat.obp,stat.slg,stat.homeRuns,bb_rate,k_rate,stat.stolenBases,stat.babip,ops_change,obp_change,slg_change,bb_rate_change,k_rate_change,mlb_next_season
429664,Robinson Canó,2022,39,104,0.333,0.375,0.479,3,0.0673076923076923,0.21153846153846154,0,.403,,,,,,0
444876,Alcides Escobar,2021,34,133,0.274,0.311,0.452,5,0.045112781954887216,0.21804511278195488,2,.319,,,,,,1
453527,Sean Kazmar Jr.,2021,36,276,0.215,0.264,0.355,9,0.06159420289855073,0.15942028985507245,3,.224,,,,,,0
458015,Joey Votto,2023,39,103,0.185,0.34,0.346,3,0.18446601941747573,0.3300970873786408,0,.261,-0.135,-0.23099999999999993,0.09599999999999997,-0.24410540915395282,0.0443828016643551,0
460077,Drew Butera,2021,37,243,0.195,0.311,0.332,6,0.1111111111111111,0.2674897119341564,4,.252,,,,,,0
461865,Andrew Romine,2021,35,243,0.29,0.356,0.355,1,0.0823045267489712,0.1728395061728395,2,.357,,,,,,0
465753,Pedro Florimón,2021,34,380,0.228,0.324,0.389,10,0.12368421052631579,0.3078947368421053,12,.317,,,,,,0
474319,Brandon Snyder,2021,34,238,0.207,0.319,0.419,12,0.1092436974789916,0.29831932773109243,0,.248,,,,,,0
492802,Juan Graterol,2021,32,186,0.293,0.355,0.359,2,0.05913978494623656,0.10752688172043011,0,.320,,,,,,0
492802,Juan Graterol,2022,33,147,0.255,0.299,0.358,2,0.034013605442176874,0.08163265306122448,3,.266,-0.05699999999999994,-0.055999999999999994,-0.0010000000000000009,-0.02512617950405969,-0.025894228659205626,0
493329,Yuli Gurriel,2024,40,333,0.292,0.378,0.485,12,0.11711711711711711,0.14714714714714713,11,.316,,,,,,1
501659,Abraham Almonte,2022,33,360,0.293,0.417,0.534,18,0.16944444444444445,0.21388888888888888,6,.338,-0.21599999999999997,-0.13700000000000007,-0.07899999999999996,-0.08356760374832661,0.04521419009370817,1
501659,Abraham Almonte,2023,34,159,0.201,0.321,0.455,11,0.1509433962264151,0.2578616352201258,1,.193,-0.17500000000000004,-0.09599999999999997,-0.07900000000000001,-0.018501048218029365,0.043972746331236906,0
501983,Travis Snider,2021,33,167,0.174,0.305,0.304,4,0.15568862275449102,0.3772455089820359,3,.274,,,,,,0
502273,Mike Freeman,2021,33,217,0.242,0.373,0.41,6,0.17050691244239632,0.2119815668202765,2,.291,,,,,,0
502285,Tyler Ladendorf,2021,33,210,0.241,0.297,0.424,8,0.06190476190476191,0.2523809523809524,1,.288,,,,,,0
502517,Daniel Murphy,2023,38,169,0.295,0.379,0.362,1,0.11834319526627218,0.10650887573964497,0,.331,,,,,,0
506702,Sandy León,2022,33,100,0.226,0.34,0.333,2,0.14,0.14,0,.246,,,,,,1
506702,Sandy León,2024,35,297,0.181,0.328,0.262,5,0.1717171717171717,0.28619528619528617,0,.253,-0.16899999999999993,-0.05399999999999999,-0.11499999999999999,-0.01249335459861775,0.1019847598794967,1
506703,Adrián Sanchez,2021,30,174,0.314,0.363,0.447,4,0.06321839080459771,0.16091954022988506,5,.362,,,,,,0
506703,Adrián Sanchez,2022,31,262,0.239,0.291,0.35,2,0.06870229007633588,0.1946564885496183,3,.295,-0.16900000000000004,-0.07200000000000001,-0.09700000000000003,0.005483899271738174,0.033736948319733256,0
506747,Francisco Peña,2021,31,447,0.25,0.322,0.459,23,0.08277404921700224,0.2058165548098434,1,.262,,,,,,0
514913,Rubén Tejada,2021,31,294,0.233,0.337,0.273,1,0.11564625850340136,0.19727891156462585,1,.297,,,,,,0
514917,César Hernández,2023,33,164,0.272,0.436,0.336,0,0.22560975609756098,0.2073170731707317,7,.370,,,,,,0
518542,Juan Centeno,2021,31,181,0.277,0.333,0.361,1,0.07734806629834254,0.13812154696132597,0,.321,,,,,,0
518568,Christian Colón,2021,32,413,0.258,0.345,0.429,15,0.09685230024213075,0.11864406779661017,4,.258,,,,,,0
518586,Charlie Culberson,2023,34,107,0.204,0.234,0.255,1,0.04672897196261682,0.32710280373831774,3,.288,,,,,,0
518618,Derek Dietrich,2021,31,303,0.163,0.338,0.293,8,0.132013201320132,0.3201320132013201,0,.231,,,,,,0
518618,Derek Dietrich,2022,32,154,0.25,0.318,0.426,3,0.045454545454545456,0.2662337662337662,0,.326,0.11299999999999999,-0.020000000000000018,0.133,-0.08655865586558655,-0.05389824696755391,0
518902,Pete Kozma,2021,33,500,0.244,0.307,0.337,4,0.074,0.194,6,.301,,,,,,0
518960,Jonathan Lucroy,2021,35,114,0.22,0.351,0.33,2,0.14912280701754385,0.17543859649122806,0,.250,,,,,,0
519303,Elliot Soto,2021,31,198,0.23,0.315,0.282,0,0.09595959595959595,0.20707070707070707,3,.299,,,,,,0
519303,Elliot Soto,2022,32,344,0.223,0.32,0.342,4,0.11627906976744186,0.2238372093023256,9,.286,0.06500000000000006,0.0050000000000000044,0.06000000000000005,0.020319473807845906,0.01676650223161852,0
519303,Elliot Soto,2023,33,184,0.213,0.282,0.299,1,0.07608695652173914,0.32065217391304346,9,.324,-0.08100000000000007,-0.038000000000000034,-0.04300000000000004,-0.040192113245702724,0.09681496461071787,0
519303,Elliot Soto,2024,34,468,0.224,0.323,0.307,4,0.12393162393162394,0.23931623931623933,21,.297,0.049000000000000044,0.041000000000000036,0.008000000000000007,0.0478446674098848,-0.08133593459680413,0
519306,Steven Souza Jr.,2021,32,225,0.274,0.396,0.554,12,0.1511111111111111,0.27111111111111114,4,.342,,,,,,1
519333,Matt Szczur,2021,31,112,0.186,0.236,0.382,5,0.0625,0.25892857142857145,0,.203,,,,,,0
527049,César Puello,2021,30,141,0.214,0.333,0.282,1,0.09219858156028368,0.2127659574468085,9,.273,,,,,,0
534606,Ryan LaMarre,2021,32,240,0.277,0.379,0.447,6,0.1125,0.25833333333333336,14,.370,,,,,,0
534606,Ryan LaMarre,2022,33,186,0.297,0.409,0.458,5,0.11290322580645161,0.22580645161290322,7,.376,0.040999999999999925,0.02999999999999997,0.01100000000000001,0.000403225806451607,-0.03252688172043014,0
534606,Ryan LaMarre,2023,34,108,0.204,0.315,0.366,3,0.1111111111111111,0.3055555555555556,7,.281,-0.18599999999999994,-0.09399999999999997,-0.09200000000000003,-0.0017921146953405048,0.07974910394265236,0
541600,Wilfredo Tovar,2021,29,407,0.276,0.359,0.38,7,0.11056511056511056,0.11302211302211303,13,.297,,,,,,0
541650,Hernán Pérez,2022,31,353,0.269,0.318,0.406,9,0.06232294617563739,0.2096317280453258,20,.320,-0.20800000000000007,-0.07800000000000001,-0.13,-0.003611119758428545,0.03380755222114995,0
541650,Hernán Pérez,2023,32,231,0.279,0.351,0.485,10,0.09956709956709957,0.2077922077922078,9,.315,0.11199999999999999,0.032999999999999974,0.07899999999999996,0.03724415339146218,-0.0018395202531179822,0
541650,Hernán Pérez,2024,33,300,0.212,0.275,0.39,11,0.07666666666666666,0.22,5,.235,-0.17099999999999993,-0.07599999999999996,-0.09499999999999997,-0.022900432900432907,0.012207792207792195,0
542194,Christian Bethancourt,2021,29,363,0.281,0.339,0.468,14,0.07713498622589532,0.20110192837465565,4,.321,,,,,,1
542208,Carlos Pérez,2021,30,418,0.269,0.337,0.572,31,0.08133971291866028,0.1507177033492823,0,.246,,,,,,0
542208,Carlos Pérez,2022,31,522,0.254,0.341,0.524,31,0.10344827586206896,0.19157088122605365,0,.258,-0.04400000000000004,0.0040000000000000036,-0.04799999999999993,0.022108562943408683,0.04085317787677134,1
542208,Carlos Pérez,2024,33,468,0.26,0.344,0.544,27,0.1047008547008547,0.17094017094017094,0,.258,-0.1170000000000001,-0.12300000000000005,0.006000000000000005,0.03803418803418804,0.17094017094017094,0
542255,Ender Inciarte,2022,31,133,0.244,0.323,0.387,4,0.10526315789473684,0.15037593984962405,6,.263,0.04799999999999993,-0.014000000000000012,0.062,0.02661147250147841,-0.04063529610543212,0
542340,Jonathan Villar,2022,31,155,0.283,0.329,0.497,6,0.06451612903225806,0.21935483870967742,10,.333,0.683,0.18600000000000003,0.497,-0.07834101382488479,0.07649769585253458,0
542364,Rafael Ortega,2023,32,339,0.228,0.352,0.388,9,0.1592920353982301,0.168141592920354,14,.253,-0.07699999999999996,0.01899999999999996,-0.09599999999999997,0.04970299430233968,-0.009940598860467914,1
542364,Rafael Ortega,2024,33,313,0.289,0.413,0.498,11,0.17891373801916932,0.19808306709265175,17,.335,0.17100000000000004,0.061,0.10999999999999999,0.019621702620939235,0.029941474172297755,0
542419,Ali Castillo,2021,32,173,0.211,0.254,0.255,0,0.046242774566473986,0.16184971098265896,2,.252,,,,,,0
542419,Ali Castillo,2022,33,204,0.275,0.348,0.33,0,0.10294117647058823,0.11274509803921569,7,.313,0.16899999999999993,0.09399999999999997,0.07500000000000001,0.056698401904114244,-0.049104612943443274,0
542513,Tomás Telis,2021,30,453,0.296,0.34,0.418,12,0.05739514348785872,0.1280353200883002,5,.319,,,,,,0
542513,Tomás Telis,2022,31,313,0.287,0.365,0.342,2,0.09584664536741214,0.09904153354632587,0,.316,-0.050999999999999934,0.024999999999999967,-0.07599999999999996,0.038451501879553415,-0.028993786541974334,0
542583,Jesús Aguilar,2023,33,241,0.271,0.373,0.379,5,0.14107883817427386,0.2033195020746888,0,.329,,,,,,0
542908,Jett Bandy,2021,31,121,0.208,0.305,0.327,3,0.09090909090909091,0.2809917355371901,0,.273,,,,,,0
542921,Tim Beckham,2021,31,182,0.279,0.33,0.545,11,0.07692307692307693,0.24175824175824176,1,.310,,,,,,1
542921,Tim Beckham,2022,32,143,0.413,0.483,0.579,5,0.0979020979020979,0.21678321678321677,2,.522,0.18699999999999983,0.15299999999999997,0.03399999999999992,0.020979020979020976,-0.02497502497502499,0
542963,Rob Brantly,2021,31,264,0.289,0.379,0.456,9,0.07575757575757576,0.1553030303030303,1,.317,,,,,,1
542963,Rob Brantly,2022,32,201,0.269,0.333,0.352,1,0.05472636815920398,0.15920398009950248,1,.320,-0.1499999999999999,-0.045999999999999985,-0.10400000000000004,-0.02103120759837178,0.0039009497964721807,0
542963,Rob Brantly,2023,33,177,0.271,0.39,0.361,1,0.1016949152542373,0.11864406779661017,0,.304,0.06599999999999995,0.056999999999999995,0.009000000000000008,0.046968547095033314,-0.04055991230289231,1
542963,Rob Brantly,2024,34,179,0.25,0.316,0.394,5,0.0670391061452514,0.19553072625698323,0,.289,-0.041000000000000036,-0.07400000000000001,0.03300000000000003,-0.0346558091089859,0.07688665846037306,1
542979,Keon Broxton,2021,31,299,0.175,0.281,0.304,9,0.11705685618729098,0.451505016722408,12,.310,,,,,,0
542992,Andy Burns,2021,30,216,0.232,0.361,0.412,6,0.16666666666666666,0.24074074074074073,10,.289,,,,,,0
542992,Andy Burns,2022,31,332,0.223,0.331,0.346,7,0.13855421686746988,0.25903614457831325,5,.292,-0.09599999999999986,-0.02999999999999997,-0.066,-0.028112449799196776,0.018295403837572527,0
543089,Taylor Davis,2021,31,180,0.248,0.344,0.325,2,0.12222222222222222,0.11666666666666667,0,.276,,,,,,0
543089,Taylor Davis,2022,32,144,0.273,0.355,0.306,0,0.1111111111111111,0.14583333333333334,0,.320,-0.008000000000000007,0.01100000000000001,-0.019000000000000017,-0.011111111111111113,0.029166666666666674,0
543105,Alex Dickerson,2022,32,357,0.239,0.305,0.425,12,0.08123249299719888,0.21288515406162464,1,.274,-0.19600000000000006,-0.09500000000000003,-0.10100000000000003,-0.029878618113912223,0.03510737628384686,0
543302,Chris Herrmann,2021,33,181,0.222,0.328,0.431,7,0.12154696132596685,0.30939226519337015,0,.293,,,,,,0
543308,John Hicks,2021,31,268,0.29,0.336,0.52,13,0.05970149253731343,0.2947761194029851,7,.373,,,,,,0
543308,John Hicks,2022,32,387,0.261,0.313,0.51,20,0.06718346253229975,0.27906976744186046,10,.316,-0.03300000000000014,-0.02300000000000002,-0.010000000000000009,0.007481969994986314,-0.01570635196112463,0
543308,John Hicks,2023,33,206,0.211,0.288,0.328,3,0.09223300970873786,0.27184466019417475,11,.280,-0.20699999999999996,-0.025000000000000022,-0.182,0.02504954717643812,-0.007225107247685714,0
543401,Jason Kipnis,2021,34,228,0.29,0.39,0.518,10,0.11842105263157894,0.21929824561403508,1,.341,,,,,,0
543432,Ryan Lavarnway,2021,33,199,0.26,0.338,0.52,13,0.10050251256281408,0.271356783919598,0,.300,,,,,,0
543432,Ryan Lavarnway,2022,34,327,0.245,0.352,0.417,11,0.12232415902140673,0.21100917431192662,0,.285,-0.08900000000000019,0.013999999999999957,-0.10300000000000004,0.02182164645859265,-0.06034760960767138,0
543482,Drew Maggi,2021,32,370,0.252,0.354,0.456,16,0.10810810810810811,0.3081081081081081,12,.339,,,,,,0
543482,Drew Maggi,2022,33,346,0.212,0.324,0.274,0,0.11560693641618497,0.24277456647398843,22,.295,-0.21199999999999997,-0.02999999999999997,-0.182,0.007498828308076855,-0.0653335416341197,1
543482,Drew Maggi,2024,35,123,0.225,0.287,0.405,5,0.07317073170731707,0.2845528455284553,1,.278,0.09399999999999986,-0.03700000000000003,0.131,-0.0424362047088679,0.04177827905446685,0
543484,Mikie Mahtook,2021,31,410,0.251,0.318,0.518,26,0.07560975609756097,0.24878048780487805,8,.272,,,,,,0
543592,Austin Nola,2024,34,191,0.174,0.26,0.298,5,0.08900523560209424,0.2356020942408377,0,.205,0.06900000000000006,-0.007000000000000006,0.07599999999999998,-0.010994764397905768,-0.031064572425828968,1
543829,Dee Strange-Gordon,2021,33,244,0.248,0.288,0.37,5,0.045081967213114756,0.14344262295081966,6,.274,,,,,,1
543939,Kolten Wong,2024,33,121,0.271,0.339,0.383,2,0.08264462809917356,0.18181818181818182,2,.318,-0.772,-0.23199999999999993,-0.54,0.011216056670602131,0.1103896103896104,0
544369,Didi Gregorius,2023,33,117,0.192,0.282,0.337,3,0.07692307692307693,0.1282051282051282,1,.198,-0.05900000000000005,0.003999999999999948,-0.063,0.021367521367521375,0.07264957264957264,0
544725,Leury García,2024,33,116,0.32,0.374,0.45,1,0.07758620689655173,0.1810344827586207,4,.378,0.32400000000000007,0.124,0.2,0.07758620689655173,-0.31896551724137934,0
545121,Ildemaro Vargas,2021,29,268,0.313,0.351,0.518,10,0.05970149253731343,0.10074626865671642,3,.316,,,,,,1
545121,Ildemaro Vargas,2022,30,309,0.245,0.308,0.356,3,0.08737864077669903,0.11974110032362459,3,.270,-0.20500000000000007,-0.04299999999999998,-0.16200000000000003,0.0276771482393856,0.01899483166690817,1
545350,Jake Marisnick,2022,31,105,0.24,0.305,0.323,1,0.047619047619047616,0.29523809523809524,7,.344,0.128,0.13799999999999998,-0.010000000000000009,0.047619047619047616,-0.20476190476190476,1
545350,Jake Marisnick,2023,32,145,0.267,0.386,0.425,2,0.1310344827586207,0.22758620689655173,9,.349,0.18299999999999994,0.08100000000000002,0.10199999999999998,0.08341543513957309,-0.06765188834154351,0
545350,Jake Marisnick,2024,33,231,0.283,0.368,0.551,12,0.11255411255411256,0.2683982683982684,6,.349,0.1080000000000001,-0.018000000000000016,0.12600000000000006,-0.018480370204508142,0.04081206150171668,0
546990,Anthony Alford,2021,26,226,0.307,0.42,0.593,14,0.14601769911504425,0.34513274336283184,9,.454,,,,,,1
546991,Albert Almora Jr.,2021,27,169,0.27,0.331,0.428,6,0.07692307692307693,0.10650887573964497,2,.269,,,,,,1
546991,Albert Almora Jr.,2024,30,576,0.292,0.349,0.438,9,0.07291666666666667,0.140625,20,.329,0.1279999999999999,0.035999999999999976,0.09200000000000003,0.048820281124497995,0.044239457831325296,0
546994,C.J. Hinojosa,2021,26,443,0.316,0.351,0.481,11,0.05191873589164785,0.17381489841986456,4,.364,,,,,,0
546994,C.J. Hinojosa,2022,27,519,0.291,0.359,0.482,17,0.08670520231213873,0.16570327552986513,8,.322,0.009000000000000008,0.008000000000000007,0.0010000000000000009,0.03478646642049087,-0.00811162288999942,0
546994,C.J. Hinojosa,2023,28,360,0.244,0.284,0.357,7,0.05555555555555555,0.1638888888888889,5,.275,-0.19999999999999996,-0.07500000000000001,-0.125,-0.031149646756583174,-0.0018143866409762455,0
546994,C.J. Hinojosa,2024,29,387,0.223,0.284,0.329,7,0.06459948320413436,0.18087855297157623,3,.257,-0.028000000000000025,0.0,-0.02799999999999997,0.009043927648578809,0.016989664082687345,0
547004,Rio Ruiz,2021,27,249,0.304,0.361,0.496,7,0.08032128514056225,0.1566265060240964,3,.337,,,,,,0
547172,Tony Wolters,2021,29,245,0.24,0.348,0.385,6,0.10612244897959183,0.2163265306122449,1,.293,,,,,,1
547172,Tony Wolters,2022,30,234,0.23,0.321,0.284,0,0.1111111111111111,0.24786324786324787,0,.318,-0.128,-0.02699999999999997,-0.10100000000000003,0.0049886621315192725,0.03153671725100296,0
547172,Tony Wolters,2023,31,215,0.244,0.386,0.343,3,0.16744186046511628,0.21395348837209302,0,.312,0.12400000000000011,0.065,0.05900000000000005,0.05633074935400517,-0.03390975949115485,0
547173,Christian Lopes,2021,28,219,0.271,0.384,0.497,9,0.1324200913242009,0.2785388127853881,4,.351,,,,,,1
547173,Christian Lopes,2022,29,216,0.257,0.347,0.374,2,0.10648148148148148,0.25925925925925924,4,.351,-0.16000000000000003,-0.03700000000000003,-0.123,-0.025938609842719423,-0.019279553526128868,0
547181,Matt Lipka,2021,29,385,0.3,0.36,0.464,11,0.07272727272727272,0.2519480519480519,30,.386,,,,,,0
547181,Matt Lipka,2022,30,226,0.228,0.321,0.33,2,0.11061946902654868,0.2743362831858407,26,.323,-0.17300000000000004,-0.03899999999999998,-0.134,0.037892196299275954,0.02238823123778877,0
548431,Martin Cervenka,2021,28,214,0.183,0.28,0.344,7,0.11682242990654206,0.2523364485981308,1,.213,,,,,,0
552662,Stefen Romero,2022,33,120,0.265,0.353,0.431,3,0.09166666666666666,0.2,1,.312,,,,,,0
553882,Omar Narváez,2024,32,169,0.196,0.325,0.304,3,0.15384615384615385,0.1834319526627219,0,.224,0.028999999999999915,-0.008000000000000007,0.03699999999999998,-0.012820512820512803,0.01676528599605523,1
553902,Willians Astudillo,2022,30,315,0.307,0.371,0.541,16,0.05396825396825397,0.050793650793650794,4,.281,0.21099999999999997,0.05199999999999999,0.15900000000000003,0.022053360351232697,0.008240459304289093,0
553988,Dixon Machado,2022,30,522,0.291,0.372,0.39,6,0.10153256704980843,0.12260536398467432,10,.327,,,,,,0
553988,Dixon Machado,2023,31,293,0.23,0.369,0.356,7,0.17406143344709898,0.16382252559726962,1,.259,-0.03700000000000003,-0.0030000000000000027,-0.03400000000000003,0.07252886639729056,0.041217161612595296,0
553988,Dixon Machado,2024,32,182,0.222,0.317,0.301,3,0.12637362637362637,0.13736263736263737,1,.240,-0.10699999999999998,-0.05199999999999999,-0.05499999999999999,-0.047687807073472616,-0.026459888234632245,0
570256,Gregory Polanco,2021,29,101,0.374,0.436,0.747,9,0.07920792079207921,0.18811881188118812,5,.397,,,,,,0
570481,Erik González,2022,30,402,0.284,0.336,0.373,4,0.06965174129353234,0.21393034825870647,9,.358,0.2360000000000001,0.09600000000000003,0.13999999999999999,-0.010348258706467661,0.013930348258706454,0
570481,Erik González,2023,31,493,0.272,0.322,0.36,5,0.06490872210953347,0.21095334685598377,3,.341,-0.027000000000000135,-0.014000000000000012,-0.013000000000000012,-0.004743019183998873,-0.0029770014027226954,0
570481,Erik González,2024,32,464,0.246,0.287,0.347,6,0.05172413793103448,0.20474137931034483,6,.300,-0.04800000000000004,-0.03500000000000003,-0.013000000000000012,-0.013184584178498986,-0.006211967545638936,0
570489,Arismendy Alcántara,2021,29,255,0.28,0.337,0.586,17,0.08235294117647059,0.3215686274509804,2,.356,,,,,,0
570560,Yolmer Sánchez,2021,29,355,0.216,0.309,0.352,9,0.09859154929577464,0.24788732394366197,6,.271,,,,,,1
570560,Yolmer Sánchez,2022,30,396,0.246,0.372,0.394,10,0.15151515151515152,0.21717171717171718,6,.302,0.10499999999999998,0.063,0.04200000000000004,0.05292360221937688,-0.030715606771944792,0
570560,Yolmer Sánchez,2023,31,481,0.236,0.381,0.35,8,0.18503118503118504,0.2203742203742204,4,.298,-0.03500000000000003,0.009000000000000008,-0.04400000000000004,0.03351603351603352,0.003202503202503204,0
570560,Yolmer Sánchez,2024,32,399,0.226,0.346,0.393,9,0.13784461152882205,0.21052631578947367,9,.275,0.008000000000000007,-0.03500000000000003,0.04300000000000004,-0.047186573502362994,-0.009847904584746714,0
571431,Matt Adams,2023,34,402,0.246,0.296,0.43,17,0.06467661691542288,0.2835820895522388,0,.307,0.726,0.296,0.43,0.06467661691542288,-0.14498933901918976,0
571506,Justin Bour,2021,33,130,0.213,0.346,0.426,6,0.15384615384615385,0.23076923076923078,0,.236,,,,,,0
571602,Matt Davidson,2021,30,356,0.294,0.365,0.629,28,0.09269662921348315,0.25280898876404495,0,.320,,,,,,1
571602,Matt Davidson,2022,31,382,0.31,0.414,0.644,32,0.11518324607329843,0.2670157068062827,0,.358,0.06400000000000006,0.04899999999999999,0.015000000000000013,0.022486616859815275,0.014206718042237776,0
571679,David Freitas,2022,33,127,0.239,0.31,0.345,2,0.09448818897637795,0.18110236220472442,0,.281,-0.14300000000000002,-0.05399999999999999,-0.08900000000000002,-0.0721784776902887,0.014435695538057763,0
571679,David Freitas,2023,34,129,0.295,0.364,0.491,5,0.09302325581395349,0.18604651162790697,0,.326,0.19999999999999996,0.05399999999999999,0.14600000000000002,-0.0014649331624244644,0.004944149423182553,0
571740,Billy Hamilton,2022,31,106,0.188,0.264,0.229,0,0.09433962264150944,0.29245283018867924,5,.277,0.04400000000000004,0.026000000000000023,0.018000000000000016,-0.000898472596585792,-0.0884995507637017,1
571740,Billy Hamilton,2023,32,113,0.179,0.288,0.263,1,0.12389380530973451,0.30973451327433627,8,.267,0.05799999999999994,0.023999999999999966,0.034,0.02955418266822507,0.01728168308565703,0
571875,Jake Lamb,2022,31,276,0.29,0.395,0.537,15,0.14130434782608695,0.26811594202898553,1,.359,0.124,0.062,0.062000000000000055,0.025362318840579698,0.05072463768115945,1
571875,Jake Lamb,2023,32,357,0.289,0.42,0.454,11,0.16246498599439776,0.19887955182072828,2,.349,-0.05800000000000005,0.024999999999999967,-0.08300000000000002,0.02116063816831082,-0.06923639020825725,0
571875,Jake Lamb,2024,33,414,0.264,0.35,0.393,7,0.10386473429951691,0.2028985507246377,0,.320,-0.131,-0.07,-0.061,-0.05860025169488085,0.004018998903909415,0
571912,Luke Maile,2021,30,155,0.225,0.351,0.318,1,0.14193548387096774,0.3225806451612903,2,.359,,,,,,1
571918,Deven Marrero,2021,30,207,0.215,0.299,0.337,5,0.10144927536231885,0.2898550724637681,0,.291,,,,,,1
571918,Deven Marrero,2022,31,166,0.229,0.323,0.326,3,0.12048192771084337,0.20481927710843373,5,.280,0.013000000000000012,0.02400000000000002,-0.01100000000000001,0.019032652348524526,-0.0850357953553344,0
571980,Tyler Naquin,2023,32,269,0.257,0.317,0.408,9,0.07063197026022305,0.30111524163568776,3,.346,-0.4820000000000001,-0.121,-0.36100000000000004,-0.11686802973977695,0.05111524163568776,0
572008,Chris Owings,2022,30,208,0.235,0.303,0.412,8,0.08653846153846154,0.25,5,.279,0.05999999999999994,0.092,-0.03200000000000003,0.03390688259109312,-0.06578947368421051,1
572008,Chris Owings,2023,31,371,0.241,0.349,0.449,15,0.13746630727762804,0.2857142857142857,4,.311,0.08300000000000007,0.045999999999999985,0.03700000000000003,0.050927845739166505,0.0357142857142857,0
572008,Chris Owings,2024,32,307,0.262,0.381,0.414,9,0.14332247557003258,0.25732899022801303,11,.343,-0.0030000000000001137,0.03200000000000003,-0.03500000000000003,0.00585616829240454,-0.028385295486272666,0
572039,Stephen Piscotty,2022,31,119,0.275,0.336,0.45,5,0.06722689075630252,0.226890756302521,0,.325,,,,,,0
572039,Stephen Piscotty,2023,32,206,0.232,0.33,0.39,6,0.11650485436893204,0.18446601941747573,0,.259,-0.06600000000000006,-0.006000000000000005,-0.06,0.049277963612629525,-0.04242473688504528,0
572039,Stephen Piscotty,2024,33,118,0.176,0.246,0.241,1,0.07627118644067797,0.288135593220339,0,.247,-0.23299999999999998,-0.08400000000000002,-0.14900000000000002,-0.04023366792825407,0.10366957380286326,0
572138,Jon Singleton,2022,30,581,0.219,0.375,0.434,24,0.20137693631669534,0.27710843373493976,3,.273,,,,,,1
572138,Jon Singleton,2023,31,364,0.289,0.409,0.567,22,0.17307692307692307,0.20604395604395603,1,.314,0.16700000000000004,0.033999999999999975,0.13299999999999995,-0.02830001323977227,-0.07106447769098373,1
572204,Trayce Thompson,2021,30,378,0.235,0.344,0.483,21,0.12433862433862433,0.31746031746031744,3,.301,,,,,,1
572204,Trayce Thompson,2022,31,170,0.305,0.365,0.721,17,0.08235294117647059,0.2823529411764706,2,.333,0.2589999999999999,0.02100000000000002,0.238,-0.041985683162153745,-0.03510737628384686,1
572204,Trayce Thompson,2024,33,432,0.233,0.315,0.471,23,0.10648148148148148,0.2777777777777778,9,.270,-0.43899999999999983,-0.09699999999999998,-0.34199999999999997,0.10648148148148148,-0.07516339869281047,0
572228,Luke Voit,2023,32,200,0.263,0.42,0.615,15,0.195,0.265,0,.292,0.9349999999999999,0.31999999999999995,0.615,0.095,-0.33499999999999996,0
572365,Ryan Goins,2021,33,336,0.233,0.305,0.33,6,0.09523809523809523,0.2976190476190476,3,.327,,,,,,0
572365,Ryan Goins,2022,34,317,0.217,0.244,0.257,0,0.03785488958990536,0.21766561514195584,0,.278,-0.134,-0.061,-0.07300000000000001,-0.05738320564818987,-0.07995343247709177,0
572863,Dustin Garneau,2021,33,102,0.198,0.314,0.419,5,0.12745098039215685,0.28431372549019607,0,.226,,,,,,1
572863,Dustin Garneau,2022,34,191,0.195,0.298,0.378,7,0.08900523560209424,0.27225130890052357,1,.234,-0.05700000000000005,-0.016000000000000014,-0.04099999999999998,-0.038445744790062616,-0.012062416589672498,0
573669,Aderlin Rodríguez,2021,29,483,0.29,0.362,0.565,29,0.08695652173913043,0.2629399585921325,1,.349,,,,,,0
573669,Aderlin Rodríguez,2022,30,199,0.272,0.342,0.538,12,0.07035175879396985,0.22613065326633167,0,.289,-0.04699999999999982,-0.019999999999999962,-0.026999999999999913,-0.016604762945160584,-0.03680930532580082,0
578428,Jose Iglesias,2023,33,135,0.317,0.356,0.537,4,0.06666666666666667,0.16296296296296298,0,.350,,,,,,1
578428,Jose Iglesias,2024,34,175,0.273,0.309,0.442,7,0.05142857142857143,0.1657142857142857,1,.292,-0.14200000000000002,-0.046999999999999986,-0.09500000000000003,-0.015238095238095238,0.0027513227513227267,1
578570,Juniel Querecuto,2021,28,396,0.301,0.354,0.489,13,0.07828282828282829,0.15656565656565657,9,.331,,,,,,0
578570,Juniel Querecuto,2022,29,432,0.256,0.308,0.417,11,0.06712962962962964,0.18518518518518517,10,.294,-0.118,-0.045999999999999985,-0.07200000000000001,-0.011153198653198651,0.0286195286195286,1
578570,Juniel Querecuto,2023,30,440,0.269,0.343,0.418,13,0.09090909090909091,0.22954545454545455,12,.331,0.03600000000000003,0.03500000000000003,0.0010000000000000009,0.023779461279461275,0.04436026936026938,0
582473,Sherman Johnson,2021,30,239,0.215,0.36,0.354,5,0.16736401673640167,0.26359832635983266,2,.291,,,,,,0
588751,Adeiny Hechavarría,2023,34,141,0.22,0.291,0.425,6,0.0851063829787234,0.22695035460992907,0,.244,,,,,,0
591971,Breyvic Valera,2021,29,180,0.313,0.406,0.46,3,0.13333333333333333,0.10555555555555556,7,.333,,,,,,0
592144,Wynton Bernard,2021,30,351,0.254,0.319,0.395,7,0.07407407407407407,0.21652421652421652,23,.312,,,,,,1
592144,Wynton Bernard,2022,31,475,0.333,0.387,0.59,21,0.08210526315789474,0.14105263157894737,30,.353,0.263,0.068,0.19499999999999995,0.008031189083820667,-0.07547158494526915,0
